Wavelength nm.	RawData ...	RawData ...	RawData ...	RawData ...	RawData ...	RawData ...	RawData ...	RawData ...	RawData ...	RawData ...	RawData ...	RawData ...	RawData ...	RawData ...	RawData ...	RawData ...
572.00	-0.000	0.002	0.002	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
573.00	-0.000	0.001	0.002	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
574.00	-0.000	0.001	0.002	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
575.00	-0.000	0.002	0.002	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
576.00	-0.000	0.002	0.002	-0.001	0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
577.00	-0.000	0.001	0.002	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
578.00	-0.000	0.002	0.002	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.001	-0.001	-0.000	-0.001	-0.002	-0.001
579.00	-0.000	0.002	0.002	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
580.00	-0.000	0.002	0.002	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
581.00	-0.000	0.001	0.002	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
582.00	-0.000	0.001	0.002	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
583.00	-0.000	0.001	0.002	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
584.00	-0.000	0.001	0.002	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
585.00	-0.000	0.001	0.002	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
586.00	-0.000	0.001	0.002	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
587.00	-0.000	0.002	0.002	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
588.00	-0.000	0.001	0.002	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
589.00	-0.000	0.001	0.002	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
590.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
591.00	-0.000	0.001	0.002	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
592.00	0.000	0.002	0.002	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
593.00	-0.000	0.001	0.002	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
594.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
595.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
596.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
597.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
598.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
599.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
600.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
601.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
602.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
603.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
604.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
605.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
606.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
607.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
608.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
609.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
610.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
611.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
612.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
613.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
614.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
615.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
616.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
617.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
618.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
619.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
620.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
621.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
622.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
623.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
624.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
625.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
626.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
627.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
628.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
629.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
630.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
631.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
632.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
633.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
634.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
635.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
636.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
637.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
638.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
639.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
640.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
641.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
642.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
643.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
644.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
645.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
646.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
647.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
648.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
649.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
650.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
651.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
652.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
653.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
654.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
655.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
656.00	0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
657.00	0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
658.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
659.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
660.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
661.00	0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
662.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
663.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
664.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
665.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
666.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.001	-0.001	-0.000	-0.001	-0.002	-0.001
667.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.001	-0.001	-0.000	-0.001	-0.002	-0.001
668.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.001	-0.001	-0.000	-0.001	-0.002	-0.001
669.00	0.000	0.001	0.001	-0.001	-0.000	-0.000	-0.001	-0.002	-0.001	-0.001	-0.001	-0.001	-0.000	-0.001	-0.002	-0.001
670.00	0.000	0.001	0.001	-0.001	-0.000	-0.000	-0.001	-0.002	-0.001	-0.001	-0.001	-0.001	-0.000	-0.001	-0.002	-0.001
671.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.001	-0.001	-0.001	-0.000	-0.001	-0.002	-0.001
672.00	-0.000	0.001	0.001	-0.001	-0.000	-0.000	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	-0.000	-0.001	-0.002	-0.001
673.00	0.000	0.001	0.001	-0.001	-0.000	-0.000	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	-0.000	-0.001	-0.002	-0.001
674.00	-0.000	0.001	0.001	-0.001	-0.000	-0.000	-0.001	-0.002	-0.001	-0.001	-0.001	-0.001	-0.000	-0.001	-0.002	-0.001
675.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.001	-0.001	-0.000	-0.001	-0.002	-0.001
676.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.001	-0.001	-0.000	-0.001	-0.002	-0.001
677.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.001	-0.001	-0.002	-0.001	-0.001	-0.000	-0.001	-0.002	-0.001
678.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.001	-0.001	-0.000	-0.001	-0.002	-0.001
679.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.001	-0.001	-0.001	-0.000	-0.001	-0.002	-0.001
680.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.001	-0.001	-0.001	-0.000	-0.001	-0.002	-0.001
681.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.001	-0.001	-0.001	-0.000	-0.001	-0.002	-0.001
682.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.001	-0.001	-0.001	-0.000	-0.001	-0.002	-0.001
683.00	-0.000	0.001	0.001	-0.001	-0.000	-0.000	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	-0.000	-0.001	-0.002	-0.001
684.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	-0.000	-0.001	-0.002	-0.001
685.00	0.000	0.001	0.001	-0.001	-0.000	-0.000	-0.001	-0.001	-0.001	-0.001	-0.001	-0.001	-0.000	-0.001	-0.002	-0.001
686.00	-0.000	0.001	0.001	-0.001	-0.000	-0.000	-0.001	-0.002	-0.001	-0.001	-0.001	-0.001	-0.000	-0.001	-0.002	-0.001
687.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.001	-0.001	-0.000	-0.001	-0.002	-0.001
688.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.001	-0.001	-0.000	-0.001	-0.002	-0.001
689.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.001	-0.001	-0.002	-0.001	-0.001	-0.000	-0.001	-0.002	-0.001
690.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.001	-0.001	-0.000	-0.001	-0.002	-0.001
691.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
692.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
693.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
694.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.001	-0.001	-0.000	-0.001	-0.002	-0.001
695.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.001	-0.001	-0.001	-0.000	-0.001	-0.002	-0.001
696.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
697.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.001	-0.001	-0.000	-0.001	-0.002	-0.001
698.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.001	-0.001	-0.000	-0.001	-0.002	-0.001
699.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
700.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
701.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.001	-0.001	-0.001	-0.000	-0.001	-0.002	-0.001
702.00	0.000	0.001	0.001	-0.001	-0.000	-0.000	-0.001	-0.002	-0.001	-0.001	-0.001	-0.001	-0.000	-0.001	-0.002	-0.001
703.00	0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.001	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
704.00	0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.001	-0.001	-0.001	-0.000	-0.001	-0.002	-0.001
705.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.001	-0.001	-0.001	-0.000	-0.001	-0.002	-0.001
706.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.001	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
707.00	-0.000	0.001	0.001	-0.001	-0.000	-0.000	-0.001	-0.002	-0.001	-0.001	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
708.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
709.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
710.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
711.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
712.00	-0.000	0.001	0.001	-0.001	-0.000	-0.000	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
713.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
714.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
715.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
716.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
717.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
718.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
719.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
720.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
721.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
722.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
723.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
724.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
725.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
726.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
727.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
728.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
729.00	0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
730.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
731.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
732.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
733.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
734.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
735.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
736.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
737.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
738.00	-0.000	0.001	0.001	-0.001	-0.000	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
739.00	-0.000	0.001	0.001	-0.001	-0.001	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
740.00	0.000	0.001	0.001	-0.001	-0.001	-0.001	-0.001	-0.002	-0.001	-0.002	-0.002	-0.001	-0.000	-0.001	-0.002	-0.001
